2024-06-20 18:41:07,020 DEBUG   HandlerThread:9336 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.11.5', 'heartbeatAt': '2024-06-20T16:41:06.969499', 'startedAt': '2024-06-20T16:41:06.028277', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\users\\mateo-drr\\documents\\ssd\\alu---autonomous-lung-ultrasound\\gym\\deepql2d.py', 'codePathLocal': 'deepql2d.py', 'codePath': 'gym\\deepql2d.py', 'git': {'remote': 'https://github.com/Mateo-drr/ALU---Autonomous-Lung-Ultrasound.git', 'commit': '45a81cf5cf599982d60ead397131d0d85d22a730'}, 'email': 'mateodrr@gmail.com', 'root': 'C:/Users/Mateo-drr/Documents/SSD/ALU---Autonomous-Lung-Ultrasound', 'host': 'DESKTOP-24KBHOO', 'username': 'Mateo-drr', 'executable': 'C:\\Users\\Mateo-drr\\AppData\\Local\\miniconda3\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3300.0, 'min': 0.0, 'max': 3300.0}, 'cpu_freq_per_core': [{'current': 3300.0, 'min': 0.0, 'max': 3300.0}], 'disk': {'/': {'total': 953.2199211120605, 'used': 466.1552963256836}}, 'gpu': 'NVIDIA GeForce RTX 2060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060', 'memory_total': 12884901888}], 'memory': {'total': 15.828716278076172}}
2024-06-20 18:41:07,020 INFO    HandlerThread:9336 [system_monitor.py:probe():224] Finished collecting system info
2024-06-20 18:41:07,020 INFO    HandlerThread:9336 [system_monitor.py:probe():227] Publishing system info
2024-06-20 18:41:07,020 DEBUG   HandlerThread:9336 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-06-20 18:41:07,021 DEBUG   HandlerThread:9336 [system_info.py:_save_pip():68] Saving pip packages done
2024-06-20 18:41:07,021 DEBUG   HandlerThread:9336 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-06-20 18:41:07,621 INFO    Thread-16 :9336 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Mateo-drr\Documents\SSD\ALU---Autonomous-Lung-Ultrasound\gym\wandb\run-20240620_184106-iju5tj3f\files\requirements.txt
2024-06-20 18:41:07,621 INFO    Thread-16 :9336 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Mateo-drr\Documents\SSD\ALU---Autonomous-Lung-Ultrasound\gym\wandb\run-20240620_184106-iju5tj3f\files\conda-environment.yaml
2024-06-20 18:41:11,494 DEBUG   HandlerThread:9336 [system_info.py:_save_conda():87] Saving conda packages done
2024-06-20 18:41:11,494 INFO    HandlerThread:9336 [system_monitor.py:probe():229] Finished publishing system info
2024-06-20 18:41:11,499 DEBUG   SenderThread:9336 [sender.py:send():382] send: files
2024-06-20 18:41:11,499 INFO    SenderThread:9336 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-06-20 18:41:11,499 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:41:11,506 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: stop_status
2024-06-20 18:41:11,506 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: stop_status
2024-06-20 18:41:11,507 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-20 18:41:11,656 INFO    Thread-16 :9336 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Mateo-drr\Documents\SSD\ALU---Autonomous-Lung-Ultrasound\gym\wandb\run-20240620_184106-iju5tj3f\files\conda-environment.yaml
2024-06-20 18:41:11,656 INFO    Thread-16 :9336 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Mateo-drr\Documents\SSD\ALU---Autonomous-Lung-Ultrasound\gym\wandb\run-20240620_184106-iju5tj3f\files\wandb-metadata.json
2024-06-20 18:41:12,036 DEBUG   SenderThread:9336 [sender.py:send():382] send: telemetry
2024-06-20 18:41:12,319 INFO    wandb-upload_0:9336 [upload_job.py:push():131] Uploaded file C:\Users\MATEO-~1\AppData\Local\Temp\tmp48g7_wblwandb\8f18841l-wandb-metadata.json
2024-06-20 18:41:12,671 INFO    Thread-16 :9336 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Mateo-drr\Documents\SSD\ALU---Autonomous-Lung-Ultrasound\gym\wandb\run-20240620_184106-iju5tj3f\files\output.log
2024-06-20 18:41:14,686 INFO    Thread-16 :9336 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Mateo-drr\Documents\SSD\ALU---Autonomous-Lung-Ultrasound\gym\wandb\run-20240620_184106-iju5tj3f\files\output.log
2024-06-20 18:41:16,796 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:41:21,828 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:41:26,533 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: stop_status
2024-06-20 18:41:26,533 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: stop_status
2024-06-20 18:41:26,535 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-20 18:41:27,816 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:41:32,858 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:41:37,897 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:41:38,850 INFO    Thread-16 :9336 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Mateo-drr\Documents\SSD\ALU---Autonomous-Lung-Ultrasound\gym\wandb\run-20240620_184106-iju5tj3f\files\config.yaml
2024-06-20 18:41:41,530 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: stop_status
2024-06-20 18:41:41,530 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: stop_status
2024-06-20 18:41:41,546 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-20 18:41:43,792 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:41:48,839 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:41:53,876 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:41:54,084 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: partial_history
2024-06-20 18:41:54,085 DEBUG   SenderThread:9336 [sender.py:send():382] send: history
2024-06-20 18:41:54,085 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: summary_record
2024-06-20 18:41:54,087 INFO    SenderThread:9336 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-06-20 18:41:54,982 INFO    Thread-16 :9336 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Mateo-drr\Documents\SSD\ALU---Autonomous-Lung-Ultrasound\gym\wandb\run-20240620_184106-iju5tj3f\files\wandb-summary.json
2024-06-20 18:41:56,529 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: stop_status
2024-06-20 18:41:56,529 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: stop_status
2024-06-20 18:41:56,561 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-20 18:41:57,009 INFO    Thread-16 :9336 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Mateo-drr\Documents\SSD\ALU---Autonomous-Lung-Ultrasound\gym\wandb\run-20240620_184106-iju5tj3f\files\output.log
2024-06-20 18:41:59,763 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:42:04,801 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:42:06,981 DEBUG   SystemMonitor:9336 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-20 18:42:06,981 DEBUG   SenderThread:9336 [sender.py:send():382] send: stats
2024-06-20 18:42:10,003 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:42:11,527 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: stop_status
2024-06-20 18:42:11,527 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: stop_status
2024-06-20 18:42:11,575 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-20 18:42:15,909 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:42:20,965 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:42:26,011 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:42:26,545 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: stop_status
2024-06-20 18:42:26,545 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: stop_status
2024-06-20 18:42:26,576 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-20 18:42:31,831 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:42:36,886 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:42:36,994 DEBUG   SenderThread:9336 [sender.py:send():382] send: stats
2024-06-20 18:42:38,081 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: partial_history
2024-06-20 18:42:38,081 DEBUG   SenderThread:9336 [sender.py:send():382] send: history
2024-06-20 18:42:38,082 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: summary_record
2024-06-20 18:42:38,082 INFO    SenderThread:9336 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-06-20 18:42:38,361 INFO    Thread-16 :9336 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Mateo-drr\Documents\SSD\ALU---Autonomous-Lung-Ultrasound\gym\wandb\run-20240620_184106-iju5tj3f\files\wandb-summary.json
2024-06-20 18:42:40,379 INFO    Thread-16 :9336 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Mateo-drr\Documents\SSD\ALU---Autonomous-Lung-Ultrasound\gym\wandb\run-20240620_184106-iju5tj3f\files\output.log
2024-06-20 18:42:41,560 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: stop_status
2024-06-20 18:42:41,560 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: stop_status
2024-06-20 18:42:41,578 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-20 18:42:42,810 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:42:47,854 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:42:52,914 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:42:56,569 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: stop_status
2024-06-20 18:42:56,569 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: stop_status
2024-06-20 18:42:56,585 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-20 18:42:58,847 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:43:03,896 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:43:06,995 DEBUG   SenderThread:9336 [sender.py:send():382] send: stats
2024-06-20 18:43:09,013 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:43:11,581 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: stop_status
2024-06-20 18:43:11,581 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: stop_status
2024-06-20 18:43:11,596 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-20 18:43:14,778 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:43:19,810 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:43:24,851 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:43:26,576 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: stop_status
2024-06-20 18:43:26,576 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: stop_status
2024-06-20 18:43:26,607 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-20 18:43:30,769 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:43:35,810 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:43:36,998 DEBUG   SenderThread:9336 [sender.py:send():382] send: stats
2024-06-20 18:43:41,037 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: status_report
2024-06-20 18:43:41,583 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: stop_status
2024-06-20 18:43:41,583 DEBUG   SenderThread:9336 [sender.py:send_request():409] send_request: stop_status
2024-06-20 18:43:41,614 DEBUG   HandlerThread:9336 [handler.py:handle_request():146] handle_request: internal_messages
